00000128.jpg,371.09387,427.03098,-33.240738,362.5677,439.0405,-20.413166,363.0713,440.1753,-20.57565,363.66858,441.40964,-20.53632,363.08844,439.50363,-67.08052,363.83722,440.99457,-67.07814,364.67776,442.66684,-67.11563,376.0237,454.75937,68.800735,376.64526,454.51645,-142.34036,384.94754,425.60983,4.201041,385.44733,426.50647,-56.167282,449.17102,491.54068,163.67653,434.99637,474.85696,-222.33353,451.39163,599.127,193.64175,444.2126,585.7453,-343.4273,437.42273,689.97424,112.89611,431.064,697.4836,-394.8262,452.2258,704.6536,90.46136,443.6991,717.66174,-436.82037,452.3255,709.06335,72.968094,445.839,730.37555,-445.638,448.0041,702.1301,98.22762,444.24362,709.724,-399.42624,667.3098,503.7633,161.05803,669.7092,493.94016,-161.06506,821.3341,515.11725,95.66748,848.84033,502.8769,-279.6339,815.4426,669.11444,227.312,818.6549,675.35095,-92.71802,798.41016,692.80646,237.89249,798.8681,696.26544,-73.20796,876.6153,703.4589,213.29086,881.3952,714.32776,-80.96665
00000129.jpg,70.78512,69.26571,-20.05476,58.547974,78.22842,-6.2390146,58.346672,79.51052,-6.31538,58.184875,80.944984,-6.2261305,58.401695,79.95468,-45.132805,58.13006,82.30194,-45.198326,57.92965,84.82705,-45.28641,64.325,97.978935,74.981026,64.753944,101.2809,-102.94457,83.37183,72.94596,13.689108,82.606705,75.61895,-37.365623,139.0594,125.066925,139.19846,126.159164,138.54207,-146.75684,146.6448,217.00842,217.85289,121.11436,235.80727,-234.67029,149.0892,296.82187,223.466,129.72607,324.72464,-306.02502,160.93576,309.99994,215.09937,144.95258,335.89642,-341.3932,161.1097,309.98923,189.29065,149.84239,328.1137,-344.5032,157.92711,306.05853,210.33847,146.49403,323.03638,-308.07812,331.92032,166.47684,103.42522,331.22446,173.40582,-103.467316,469.10345,241.14572,98.51021,474.04376,249.8,-82.939835,602.8871,305.09497,192.00142,608.55164,307.2935,-15.44904,606.4121,320.35306,194.69215,616.4121,321.76233,-13.110337,666.552,307.3429,109.86101,683.4964,310.95526,-127.26606
00000130.jpg,181.5036,400.5191,-505.4572,174.41362,389.1371,-501.04193,176.14215,385.4837,-500.92096,177.72888,381.4032,-501.05444,171.46652,395.82358,-489.985,171.23782,396.96893,-490.06036,170.86542,398.07224,-490.0045,187.29848,373.1498,-419.6717,176.22453,396.98004,-371.25012,198.02426,395.51947,-473.4093,192.89911,403.63434,-458.85184,245.16228,329.41782,-345.93326,233.69936,452.75848,-299.75015,244.9525,219.50058,-390.27173,222.30907,542.7291,-317.2027,249.07509,134.45862,-507.71075,196.95042,622.8878,-432.98785,253.16908,107.52206,-534.6154,177.22153,631.9513,-458.81213,251.62093,105.9226,-576.1894,172.89803,630.90076,-492.2332,252.90971,112.98943,-532.15094,180.81349,628.65027,-455.2886,394.6628,364.34753,-3.9067705,427.2588,413.57538,3.5135713,350.41278,232.35368,-12.63312,537.5604,482.75177,2.4948957,312.04318,102.95422,83.22877,641.41473,575.89703,118.47208,315.55536,83.41709,89.17113,654.017,589.0017,124.15273,262.9938,85.31471,36.208046,684.5645,612.25006,20.320297
00000131.jpg,466.42673,408.9968,-507.9276,451.50378,404.4665,-487.61447,450.6166,400.053,-487.6928,449.6219,395.14612,-487.82074,454.3091,418.54752,-475.31827,455.23474,422.80078,-475.42728,456.1988,426.59427,-475.4461,450.9585,385.1603,-333.0857,459.15024,427.3254,-272.98337,478.65277,394.92477,-449.56085,483.2811,412.62997,-432.06293,512.9363,325.76514,-194.92622,532.1278,454.75467,-156.0119,492.9394,224.59006,-209.28932,523.34314,550.273,-114.104004,473.62564,138.85022,-396.6782,504.40536,631.8144,-282.19354,471.318,109.556435,-441.12106,483.60144,641.3731,-323.6647,466.01038,110.506386,-496.55704,481.43805,642.5965,-375.00882,467.03244,121.47557,-429.79843,491.01898,640.1995,-313.04898,721.5638,364.83142,-8.610061,720.9645,443.26495,8.688496,748.61475,232.58185,-15.010729,838.4209,543.2364,-38.32542,787.92163,96.9101,175.10422,938.53296,613.8366,174.42398,804.80164,84.612,184.76093,954.9995,617.1599,185.20914,778.82574,30.207554,39.04633,984.3863,642.81323,6.4790993
00000132.jpg,411.89832,90.694695,-11.658127,409.26514,82.4028,3.2708564,407.83643,81.56278,3.2825737,406.04416,80.67885,3.3558185,409.126,82.7458,-24.631186,407.82697,82.204636,-24.617044,406.24594,81.69039,-24.630987,391.2401,79.46638,61.264023,393.36948,82.13928,-67.11022,404.91687,95.15146,10.529329,404.70706,94.91082,-26.582397,365.09787,98.5051,118.08225,377.11435,106.032196,-147.10878,428.90576,92.87255,127.43956,441.00726,101.65587,-230.9742,490.09604,88.19273,38.022327,503.60724,88.34957,-240.51862,504.00607,84.71083,20.865667,521.7916,84.09138,-269.43765,504.29764,82.859474,3.6541708,521.639,80.72933,-260.24295,495.9862,84.157616,24.68376,515.1469,81.52178,-237.8026,244.8102,125.61129,96.62092,248.65898,136.53313,-96.585434,153.61539,122.32563,97.4147,154.50058,131.95328,-117.76826,66.234184,77.076744,145.59952,61.612286,80.43728,-72.684456,63.71637,58.942375,147.16068,58.328342,63.027676,-67.678055,16.82258,77.26241,99.769196,10.30141,77.568596,-125.70227
00000133.jpg,1945.1417,815.0642,-500.90298,1985.7018,833.12823,-483.70676,1990.0585,845.11,-483.88058,1993.4946,856.7234,-484.2089,1977.7487,812.773,-410.0133,1976.8195,809.95,-410.11505,1975.9985,807.4372,-409.98517,1987.487,918.0793,-345.5436,1967.0747,847.117,-9.246252,1918.9275,850.2976,-454.98328,1909.6036,825.7927,-357.1837,1825.8611,1148.6661,-165.79034,1725.3097,817.57574,0.73057765,1863.6617,1396.9794,-326.32492,1635.9366,528.1162,1.4888906,1959.1425,1635.6318,-831.65753,1644.0085,260.4574,-328.82657,2020.6267,1657.662,-914.01556,1637.4357,180.99557,-416.27954,2028.3993,1658.5328,-1044.856,1654.6086,173.81367,-475.1343,2002.9553,1654.1578,-908.37213,1653.849,195.42567,-382.8585,1308.8412,1227.4598,101.93327,1193.4526,1068.697,-102.0288,1328.7598,1650.0142,-371.51572,866.1038,1349.4949,-301.15964,949.9626,1629.1904,593.11646,551.8342,1607.942,222.1337,894.8166,1593.6243,677.51105,530.368,1648.6425,254.34128,812.6919,1690.4944,397.70126,479.9692,1697.3702,-194.42477
00000134.jpg,1102.4385,437.03467,-405.1753,1120.7911,451.75885,-393.26303,1122.005,457.51556,-393.305,1123.1355,463.42386,-393.48926,1119.2811,442.4897,-357.33572,1119.3402,441.60544,-357.52448,1119.639,440.98148,-357.5573,1115.5425,492.40192,-297.15665,1115.2197,462.44897,-136.03111,1082.2941,451.2144,-372.25378,1081.9072,441.16635,-325.29218,1025.5491,608.206,-229.3759,994.57336,429.09686,-42.06191,1007.696,750.1971,-241.73273,971.7398,275.31555,-22.907766,1006.8499,873.7983,-467.5176,986.3224,142.83794,-229.09833,1031.8112,889.7705,-515.8173,1000.1203,107.33634,-288.45206,1037.434,889.7929,-581.5442,1008.4936,105.10046,-335.50772,1026.2659,885.6761,-504.48627,1002.1443,117.25536,-266.15454,769.76447,658.5416,-83.335365,729.77844,575.52515,83.36441,593.1603,759.9727,-6.2644453,527.48566,481.3119,-120.19213,426.10287,856.201,316.92065,641.9135,641.4524,389.64096,397.73404,866.5233,343.92584,667.8511,659.07,444.26743,370.99368,879.67444,165.75429,615.7465,724.17834,423.7461
00000135.jpg,165.45938,335.58157,-219.48787,155.98093,339.08218,-206.26103,155.73296,339.3332,-206.27948,155.44789,339.73907,-206.34023,156.08182,342.27322,-214.72624,156.00656,344.8447,-214.75272,155.84888,347.67566,-214.70407,158.38934,351.85037,-132.44551,159.06433,361.3652,-171.94563,175.54668,336.76617,-193.60204,175.16344,342.019,-204.62743,213.95667,328.9692,-104.84492,200.65057,407.91666,-155.46689,232.45096,266.68466,-144.19243,184.24593,471.36575,-187.72803,243.80855,204.33978,-244.53432,172.71811,533.3594,-247.2721,249.98956,187.54578,-255.07507,160.17944,542.80664,-263.1243,247.41287,186.70154,-283.48428,158.72063,544.2126,-279.2882,247.068,190.48932,-261.35922,164.14903,542.39655,-260.17975,333.66135,361.12756,21.263023,340.68082,404.83142,-21.277628,311.42172,264.9139,-8.130654,425.65433,465.86676,-39.252354,288.27933,172.38365,26.284863,491.95676,528.1862,36.18146,292.92807,153.64651,25.77028,500.81134,537.9389,39.95186,244.06575,172.95146,-15.378159,516.441,542.7139,-30.010391
00000136.png,78.38935,281.93027,-56.553593,77.18743,275.70786,-66.60162,77.65309,275.23343,-66.60538,78.17584,274.731,-66.625885,77.23971,275.56833,-46.817146,77.76476,274.97717,-46.779472,78.35051,274.33514,-46.768852,85.089615,271.4343,-85.67557,85.16926,270.54926,1.1487299,83.949326,284.26282,-61.96105,84.18046,284.23132,-36.73641,116.27965,286.80478,-132.26823,118.715004,278.5234,67.735,118.652855,335.35345,-137.46431,121.39554,323.5867,79.91384,77.44936,333.86084,-93.43909,83.712364,327.7537,40.120613,66.787155,336.26096,-114.00256,68.6761,331.27347,38.173496,65.631805,332.51694,-112.161964,68.16383,329.01266,28.153837,69.11587,331.37518,-92.541466,72.74834,327.63907,33.374214,198.30164,294.64706,-60.728714,197.36343,287.40976,60.788452,260.36932,304.93207,-27.457266,257.9503,301.45386,87.42652,318.6993,314.9186,14.972579,314.5772,311.63013,133.72868,333.22867,313.58673,17.491524,327.94482,310.96945,137.06906,309.20834,339.83176,-19.486115,305.60568,335.79572,108.39096
00000137.jpg,27.06268,255.27805,-33.39261,23.589146,247.69215,-48.603912,24.182056,246.73209,-48.65891,24.791945,245.61552,-48.680107,22.946703,247.9341,-22.932043,23.103798,247.18,-22.912935,23.296738,246.32599,-22.899633,33.617355,237.33194,-80.903595,32.17572,238.46564,31.693502,35.62479,256.54385,-43.214283,35.094845,256.8738,-10.220548,79.387215,247.62637,-146.66614,85.04777,245.26385,118.08826,91.46184,314.3079,-185.76755,94.05509,308.4514,129.35097,91.43086,374.87628,-184.9765,94.89475,363.3197,60.800316,75.82027,378.5575,-219.04996,79.988434,366.60532,61.444847,73.134384,376.03564,-199.94467,78.451385,367.79736,28.640955,79.06106,375.4109,-178.34961,84.52286,367.44705,44.454994,188.18947,276.46582,-81.89704,187.79077,274.6274,81.93152,273.94513,308.43875,-75.49639,270.40552,309.66934,92.97533,366.72772,336.54807,-45.171246,348.45166,335.07382,136.98749,381.60416,332.88998,-46.331146,373.6166,335.30994,138.81718,358.09088,370.63812,-109.429756,342.9636,366.45404,86.94869
